lesmida	f. | Prov. minh.
leso	adj. | Bras. | lat.
lessole	m. | as.
lestada	f.
léste	m. | fr.
léstes	adj. | des. | V. | Cf.
lèstia	f. | Cf.
lesto	adj. | al.
lestras	f. | pl.
lestrigões	m. pl. | lat.
lestrygões	m. pl. | lat.
letal	adj. | lat.
letalidade	f. | neol. | lat.
letalmente	adv.
letão	m.
letargia	f. | ﬁg. | lat.
letargiar	v. t. | Cf. | Fin.
letargicamente	adv.
letárgico	adj. | m. | lat.
letargo	m. | ﬁg. | lat.
lêtera	f. | Ant. | Cf. | Chron.
leterado	m. | Ant. | Cf. | Chron.
leteu	adj. | poet. | lat.
lethargia	f. | ﬁg. | lat.
lethargiar	v. t. | Cf. | Fin.
lethargicamente	adv.
lethárgico	adj. | m. | lat.
lethargo	m. | ﬁg. | lat.
letheu	adj. | poet. | lat.
lethro	m. | fam.
letícia	f. | poet. | lat.
letícia	f. | n. p.
lético	adj. | m.
letífero	adj. | lat.
letificante	adj. | lat.
letificar	v. t. | lat.
letífico	adj. | poet. | lat.
letífico	adj. | poet. | lat.
letões	m. pl.
letomania	f. | des. | lat.
letos	m. pl. | b. lat.
letra	f. | prov. | fam. | loc. adv. | pl. | as. | lat.
letrache	m.
letradal	adj. | p. us. | Cf.
letradete	adj. | Cf.
letradice	f. | deprec. | Cf.
letrado	adj. | m. | lat.
letradura	f.
letramento	m. | Ant.
letrear	v. t.
letreiro	m.
letria	f.
letrilha	f. | des.
letro	m. | fam.
letrudo	m. e adj. | Chul.
letsómia	f. | n. p.
lettão	m.
léttico	adj. | m.
lettões	m. pl.
léu	m. | pop. | loc. adv. | lat.
leucacanta	f. | lat.
leucacantha	f. | lat.
leucacantho	m. | lat.
leucacanto	m. | lat.
leucânea	f. | rad. | gr.
leucantho	adj. | Bot. | gr.
leucanto	adj. | Bot. | gr.
leucemia	f. | gr.
leuchtenbergite	f. | Geol. | n. p.
lêucico	adj. | gr.
leucina	f. | gr.
leucisco	m. | gr.
leucite	f. | gr.
leucítica	adj. | f. | Cf. | diccion.
leucitito	m.
leucito	m. | gr.
leucitofiro	m. | Miner.
leucitophyro	m. | Miner.
leuco	pref. | gr.
leucocarpo	adj. | Bot. | m. | pl. | gr.
leucocéfalo	adj. | Zool. | gr.
leucocéphalo	adj. | Zool. | gr.
leucochryso	m. | lat.
leucocitário	adj.
leucocitemia	f. | gr.
leucocitêmico	adj.
leucocito	m. | gr.
leucocitose	f.
leucócomo	adj. | lat.
leucocriso	m. | lat.
leucocytário	adj.
leucocythemia	f. | gr.
leucocythêmico	adj.
leucocyto	m. | gr.
leucocytose	f.
leucodonte	adj. | Zool. | gr.
leucofilo	m.
leucoflegmasia	f. | gr.
leucoflegmásico	adj.
leucografia	f. | gr.
leucografite	f. | as. | gr. | Cp.
leucographia	f. | gr.
leucographite	f. | as. | gr. | Cp.
leucolena	f. | gr.
leucólito	adj. | Sal. | gr.
leucólyto	adj. | Sal. | gr.
leucoma	m. | gr.
leucomaína	f.
leucopathia	f. | gr.
leucopáthico	adj.
leucopatia	f. | gr.
leucopático	adj.
leucopenia	f. | Med. | gr.
leucopétalo	adj. | Bot. | gr.
leucophlegmasia	f. | gr.
leucophlegmásico	adj.
leucophyllo	m.
leucópode	adj. | Bot. | gr.
leucóptero	adj. | Zool. | gr.
leucorreia	f. | gr.
leucorreico	adj.
leucorrhéa	f. | gr.
leucorrheia	f. | gr.
leucorrheico	adj.
leucose	f. | gr.
leucósia	f. | gr.
leucoterapia	f. | Med. | gr.
leucotherapia	f. | Med. | gr.
leucrócota	m. | lat.
leutrite	f. | Miner.
leva	f. | pop. | Náut.
leva-arriba!	interj.
levação	f. | Cf. | lat.
levada	f. | Bras. | n. | as. | Ant. | Cf. | loc. adv.
levadente	m. | pop.
levadia	f. | Ant. | us. | rad.
levadiça	f.
levadiço	adj. | rad.
levadigas	f. pl. | Ant. | Cp.
levadinho	adj. | pop.
levadio	adj. | rad.
levado	adj. | Ant.
levadoira	f. | t.
levador	adj. | m.
levadoura	f. | t.
levadura	f. | corr.
levadurina	f.
levagante	m. | Cp. | cast.
levamento	m. | des.
levandeira	f. | Prov. trasm.
levandisca	f. | prov. | Cp.
levantada	f.
levantadiço	adj. | rad.
levantado	adj.
levantador	adj. | m. | Anat.
levantadura	f.
levantamento	m.
levantante	adj. | Heráld.
levantar	v. t. | ﬁg. | as. | v. i. | m.
levante	m. | prov. | t. | loc. adv. | lat.
levântico	adj.
levantina	f. | des.
levantino	adj. | m.
levantisco	m. | Ant.
levanto	m.
levar	v. t. | as. | v. i. | fam. | loc. | pop. | lat.
leve	adj. | Adv. | loc. adv. | lat.
levedação	f.
levedadura	f.
levedar	v. t. | v. i. | lat. | hyp.
lêvedo	adj. | rad.
levedura	f.
levedurina	f.
leveiro	adj. | as.
levemente	adv. | Ant. | Cf. | ed.
leves	m. pl.
levez	f. | Cf.
leveza	f.
leviandade	f.
leviano	adj. | Bras. | port. | Ant.
leviatão	m. | lat.
leviathão	m. | lat.
levidade	m. | ﬁg. | lat.
levidão	f. | ﬁg.
levigação	f. | lat.
levigado	adj.
levigar	v. t. | lat.
levípede	adj. | poet. | lat.
levirato	m. | lat.
levirostro	adj. | Zool. | m. | pl. | lat.
levirrostro	adj. | Zool. | m. | pl. | lat.
levísia	f.
levistónia	f.
levita	m. | ext. | lat.
levita	f. | iron. | Cf. | cast.
levitação	f.
levitar-se	v. p. | neol. | lat.
levítico	adj. | m. | as.
levítico	m.
levitonário	m. | b. lat.
levogiro	adj. | Phýs. | lat.
levogyro	adj. | Phýs. | lat.
levubo	m.
levulose	f. | as.
lexa-prem	f. | Cf.
lexical	adj.
léxico	m. | Ant. | gr.
lexicografia	f. | as. | Cp.
lexicograficamente	adv.
lexicográfico	adj.
lexicógrafo	m. | gr.
lexicographia	f. | as. | Cp.
lexicographicamente	adv.
lexicográphico	adj.
lexicógrapho	m. | gr.
lexicologia	f. | Cp.
lexicológico	adj.
lexicologista	m.
lexicólogo	m. | gr.
léxicon	m. | V.
lexilogia	f. | der.
lexiologia	f. | gr.
lexiológico	adj.
lexipireto	adj. | lat.
lexipyreto	adj. | lat.
leycéstria	f.
lézaro	adj. | Prov. minh.
lezema	f. | Chron.
lezira	f.
lezirão	m. | t. | Adj.
lezíria	f. | ár. | al.
lhama	f. | cast.
lhama	f. | peruv. | cast.
lhanamente	adv.
lhandras	f. pl.
lhaneza	f. | pl.
lhano	adj. | cast.
lhanura	f. | des. | cast.
lhe	pron. | lat.
lhiçada	f. | Prov. trasm.
li	m.
lĩa	f. | Ant.
liabo	m.
liaça	f. | rad.
liação	f.
liáculo	m. | as. | lat.
liadoiro	m.
liador	m.
liadouro	m.
lĩagem	f. | Ant.
liágora	f.
liágoro	m.
lial	adj. | m. | lat.
liamba	f. | V.
liame	m. | lat.
liamento	m. | des. | Cf. | ed.
liana	f. | Gal. | fr.
liança	f.
liandras	f. pl. | Prov. alent. | as.
lião	m. | Ant. | Cf.
liar	v. t.
lias	m. | ingl.
liásico	adj. | Geol.
liba	f.
libação	f. | pl. | lat.
libambo	m. | Bras. | n.
libame	m. | qual. | lat.
libamento	m.
libanião	m. | lat.
libânio	m. | qual. | lat.
libanomancia	f. | gr.
libanomântico	adj.
libar	v. t. | v. i. | lat.
libata	f.
libatório	m. | lat.
libau	m. | Cf.
libela	f. | qual. | lat.
libelinha	f.
libelista	m. | ﬁg.
libella	f. | qual. | lat.
libellinha	f.
libellista	m. | ﬁg.
libello	m. | ext. | lat.
libéllula	f.
libéllulo	m.
libelo	m. | ext. | lat.
libélula	f.
libelulo	m.
libentemente	adv. | lat.
libentíssimo	adj. | lat.
líber	m. | Bot. | lat.
liberação	f. | lat.
liberal	adj. | m. | lat.
liberalão	m. | deprec.
liberalengo	adj. | deprec. | Cf.
liberalesco	adj. | deprec.
liberaleza	f. | Ant.
liberalidade	f. | lat.
liberalismo	m.
liberalista	adj. | m.
liberalizar	v. t.
liberalmente	adv.
liberanga	m. | deprec.
liberar	v. | t. | Jur. | as. | lat.
liberasta	m. | deprec.
liberativo	adj. | lat.
liberatório	adj. | lat.
liberdade	f. | lat.
liberdoso	adj. | p. us.
liberiano	adj. | m.
liberne	m. | Prov. alent.
libérrimo	adj. | lat.
libertação	f.
libertador	adj. | m.
libertar	v. t.
libertário	m. | neol.
libértia	f. | n. p.
liberticida	m. | f. | Adj. | as. | lat.
liberticídio	m. | Cp.
libertinagem	f.
libertinamente	adv.
libertinidade	f.
libertino	m. e adj. | lat.
libertista	m. | lat.
liberto	adj. | lat.
líbi	m.
líbico	adj. | m. | lat.
libidinagem	f. | Cp.
libidinosamente	adv.
libidinoso	adj. | m. | lat.
libínia	f.
líbio	adj. | lat.
libitina	f. | poet. | lat.
libitinário	m. | as. | lat.
líbito	m. | lat.
libó	m.
libolos	m. pl.
libongo	m.
libónia	f.
libra	f. | lat.
libração	f. | lat.
librame	m. | fam.
librar	v. t. | V. | p. | ár. | lat.
libratório	adj.
libré	f. | Chul. | ﬁg. | fr.
libréa	f. | des.
libreia	f. | des.
libretista	m.
libreto	m. | it.
libréu	m. | Ant. | Cf.
librina	f. | Bras. | n.
librinar	v. i. | Bras. | n.
libripende	m. | as. | lat.
libro	m. | Bot. | poet.
libua	f.
liburna	f. | lat.
libúrneo	adj.
liburno	m. | lat.
líbyco	adj. | m. | lat.
líbyo	adj. | lat.
liça	f. | ﬁg. | b. lat.
liça	f.
liça	f. | Bras. | Cp.
liçada	f. | Prov. trasm.
licanço	m.
licanço	m. | pop.
licantropia	f. | Cp.
licantropo	m. | gr.
lição	f. | lat.
liçaróes	m. | rad.
liçaróis	m. | rad.
licate	m. | Ant.
lice	f. | Cf.
liceal	adj. | neol.
licena	f. | gr.
licença	f. | ﬁg. | lat.
licenciado	adj. | m. | lat.
licenciamento	m.
licenciar	v. t. | V. | p. | lat.
licenciatura	f.
licenciosamente	adv.
licenciosidade	f.
licencioso	adj. | lat.
licenídios	m. | fam. | gr.
licênios	m. pl.
licetol	m.
liceu	m. | ext. | lat.
líchen	m. | pl. | lat.
lichenáceas	f. pl.
lichêneas	f. pl. | V.
lichênico	adj.
lichenina	f. | Cf.
lichenographia	f.
lichenográphico	adj.
lichino	m. | lat.
liciatório	m. | lat.
licínia	f.
lício	m. | lat.
licitação	f. | lat.
licitador	m. e adj. | lat.
licitamente	adv.
licitante	m. e adj. | lat.
licitar	v. i. | der. | v. t. | lat.
lícito	adj. | m. | lat.
licne	f. | lat.
lícnis	f. | lat.
licnite	f. | lat.
licnítide	f. | lat.
licnóbio	m. | lat.
licnomancia	f. | gr.
licnoscopia	f. | gr.
licnuco	m. | lat.
liço	m. | lat.
licodite	f.
liconde	m.
licondo	m.
liconte	m.
licoperdáceas	f. pl. | Bot. | Cp.
licoperdíneas	f. pl.
licoperdo	m. | gr.
licoperdóneas	f. pl.
licopérsico	m. | gr.
licópode	m.
licopódeas	f. pl. | V.
licopodiáceas	f. pl.
licopodiáceo	adj.
licopodina	f.
licopodíneas	f. pl. | V.
licopódio	m. | gr.
licópside	f. | gr.
licor	m. | restrict. | lat.
licoreira	f.
licoreiro	m.
licorexia	f. | Med. | gr.
licorista	m.
licorne	m. | corr.
licórnio	m. | V.
licoroso	adj. | Cf.
licose	f.
licranço	m.
lictor	m. | lat.
lictório	adj. | lat.
lida	f.
lidador	m. e adj.
lidage	f. | Prov. trasm.
lidar	v. i. | v. t.
liddyte	f. | ingl.
lide	f. | lat.
lideira	f. | Prov. trasm.
lidiador	adj. | des. | as.
lidimamente	adv.
lídimo	adj.
lídio	adj. | m. | lat.
lidite	f. | ingl.
lidmeia	f.
lido	adj.
lido	m. | Cf. | port. | b. lat.
lidroso	adj. | corr.
lienal	adj. | lat.
lienite	adj. | lat.
lienteria	f. | gr.
lientérico	adj. | m.
lierne	m. | fr.
ligá	m. | Bras. | as.
liga	f. | Prov. alent.
liga	f. | t.
liga-osso	m.
ligação	f. | Mús. | pl. | lat.
ligadura	f. | lat.
ligal	m. | Bras.
ligame	m. | lat.
ligâmen	m. | lat.
ligamento	m. | as. | lat.
ligamentoso	adj.
ligar	v. | t. | v. i. | lat.
ligas-verdes	f. pl.
ligatura	f. | Cf.
ligeira	f. | Bras. | n. | Prov. minh.
ligeiramente	adv.
ligeireza	f.
ligeirias	f. pl. | Ant. | Cf.
ligeirice	f. | Cf.
ligeiro	adj. | Adv. | m. | Bras. | prov. | Extrem. | fr.
ligeu	m. | gr.
lígio	adj. | b. lat.
lígneo	adj. | lat.
lignificar-se	v. p. | lat.
ligniforme	adj. | lat.
lignita	f. | lat.
lignite	f. | lat.
lignito	m. | lat.
lignívoro	adj. | pl. | lat.
lígula	f. | lat.
liguláceo	adj. | Bot.
ligulado	adj. | Bot.
ligúleas	f. pl. | Bot.
ligulífero	adj. | Bot. | lat.
ligulifloro	adj. | Bot. | lat.
liguliforme	adj. | Bot.
lígulo	m. | Bot.
liguloso	adj. | Bot.
lígures	m. pl. | lat.
ligúrico	adj.
ligurino	adj. | m. | lat.
ligústica	m.
ligústico	m. | Cf. | Med.
ligustrina	f.
ligustro	m. | lat.
lijonja	f. | des.
lilá	m. | ár.
liláceas	f. pl.
liláceo	adj.
lilacina	f.
lilailas	f. pl. | Prov. trasm.
lilaileiro	m. | Prov. trasm.
lilás	m. | V.
liliáceas	f. pl.
liliáceo	adj. | lat.
lilial	adj.
lilifloro	adj. | as. | lat.
liliforme	adj. | lat.
lilíneas	f. pl. | V.
lilinete	m.
lílio	m. | des. | Cf. | ed. | lat.
liliputiano	m. | Adj. | deprec. | n. p.
lilla	f.
lillinete	m.
lima	f. | ﬁg. | Zool. | lat.
lima	f. | ár.
lima	f.
lima	Gír. | Ant.
lima	f.
lima-de-umbigo	f. | Bras. | n.
limação	f. | lat.
limacídeo	adj. | m. | pl. | lat. | gr.
limadamente	adv.
limadeira	f.
limador	adj. | m.
limadura	f. | ﬁg. | lat.
limagem	f.
limalha	f.
limão	m. | ár.
limão	m. | prov.
limão-doce	m. | Bras.
limãozinho	m.
limar	v. t. | prop. | ﬁg. | lat.
limar	v. t.
limar	v. i.
limatão	m. | cast.
limbera	f.
límbia	adj. | f. | Prov. trasm.
límbico	adj.
limbífero	adj. | lat.
limbifloras	f. pl. | as.
limbo	m. | as. | Prov. trasm. | qual. | lat.
limbumbo	m.
limeira	f.
limenarca	m. | lat.
limenarcha	m. | lat.
limenho	adj. | m.
limento	m.
limexilo	m. | gr.
limiar	m. | lat.
limiforme	adj.
liminar	m. | des.
liminarca	m. | V.
limitação	f. | lat.
limitadamente	adv.
limitar	v. t. | v. i. | lat.
limitativamente	adv.
limitativo	adj.
limite	m. | lat.
limítrofe	adj. | lat.
limítrophe	adj. | lat.
limnantáceas	f. pl.
limnânteas	f. pl.
limnânteo	adj.
limnantháceas	f. pl.
limnântheas	f. pl.
limnântheo	adj.
limnantho	m. | gr.
limnanto	m. | gr.
limnar	m. | Ant. | contr.
limnímetro	m. | gr.
limnita	f. | gr.
limnófilo	adj. | m. | pl. | gr.
limnologia	f. | gr.
limnóphilo	adj. | m. | pl. | gr.
limo	m. | fam. | ﬁg. | lat.
limo-de-manta	m.
limo-letria	m.
limoada	f.
limoado	adj.
limoal	m.
limoctonia	f. | gr.
limoeiro	m.
limões	m. pl. | Prov. alent.
limonada	f. | ext.
limonadeira	f.
limonadeiro	m.
limonado	adj.
limonete	m.
limónia	f. | gr.
limonina	f.
limonita	f.
limonite	f.
limosa	f. | Gír.
limosidade	f.
limosina	f. | fr.
limosino	adj. | m. | fr.
limoso	adj.
limote	m.
limpa	f. | Bras. | n.
limpa-botas	m. | fam.
limpa-calhas	m. | as.
limpa-candeeiros	m.
limpa-chaminés	m.
limpa-queixos	m. | Prov. trasm. | fam.
limpa-trilho	m. | Bras.
limpa-vias	m.
limpação	f.
limpadeira	f. | qual.
limpadela	f.
limpador	adj. | m.
limpadura	f. | pl. | Prov. beir.
limpalho	m. pl. | Agr. | Cf.
limpamente	adv.
limpamento	m.
limpante	m. | t.
limpar	v. i. | Prov. trasm. | Bras. | n. | lat.
limpeza	f. | Prov. minh.
limpidez	f.
límpido	adj. | lat.
límpio	adj. | Ant.
limpíssimo	adj. | Cf.
limpo	adj. | lat.
limposo	adj. | neol.
lináceas	f. pl.
lináceo	adj. | lat.
linagem	f. | Ant.
linaloés	m.
linária	f. | lat.
linarita	f. | n. p.
lince	m. | gr.
linchagem	f.
linchamento	m.
linchar	v. t. | n. p.
lincumba	f. | Cf.
linda	f.
linda-flôr	f.
lindaço	adj. | Bras. | S.
lindamente	adv.
lindar	v. t. | lat.
linde	m. | Ant. | lat.
lindeira	f.
lindembérgia	f.
lindérnia	f. | n. p.
lindeza	f.
lindo	adj. | lat.
lindo-pardo	m.
lindote	adj. | fam.
líndsea	f.
lindseíte	f. | Miner.
lineado	adj. | Bot. | lat.
lineagem	f. | Ant.
lineal	adj. | lat.
lineamento	m. | pl. | lat.
lineano	adj.
linear	adj. | lat.
lineia	f. | fam. | n. p.
líneo	adj. | poet. | lat.
lineolar	adj. | Bot. | lat.
linete	m. | V.
linfa	f. | poet. | lat.
linfado	adj. | des.
linfadura	f.
linfagogo	m.
linfangioma	m. | lat. | gr.
linfangite	f. | lat. | gr.
linfar	v. t.
linfático	adj.
linfatismo	m. | Med.
linfite	f.
linfocito	m.
linfoma	m. | lat.
linforragia	f. | Med. | lat. | gr.
linfose	f. | Med.
linfotomia	f. | lat.
linga	f. | pers.
linga	m. | conc.
lingada	f.
lingam	m. | V.
lingar	v. t.
língoa	f. | m. | as. | fam. | lat.
lingote	m. | fr.
lingoteira	f. | fr.
lingragem	f. | pleb. | Ant. | Cf.
língua	f. | m. | as. | fam. | lat.
língua-cervina	f.
língua-de-boi	f.
língua-de-gallinha	f. | Bras.
língua-de-mulato	f. | t.
língua-de-onça	f.
língua-de-ovelha	f. | as.
língua-de-serpente	f.
língua-de-serpentina	f.
língua-de-vaca	f. | Bras.
lingua-sirvina	f.
linguado	m. | pop. | Gír. | Adj. | Heráld. | lat.
linguagem	f. | pl. | Gram.
linguajar	v. i. | neol. | Cf.
lingual	adj.
linguana	f.
linguarada	f. | Cf.
linguarado	adj. | p. us.
linguarão	m.
linguaraz	m. e adj. | rad.
linguareiro	m. e adj. | rad.
linguarejar	v. i. | fam.
linguarice	f.
linguário	m. | lat.
linguarudo	adj. | pop.
linguás	m. pl. | Bras.
lingueirão	m.
lingueirão	m. | corr. | Cp.
lingueirão-de-canudo	m.
lingueta	f. | ár.
linguete	m.
linguiça	f. | Prov. trasm. | lat. | hyp.
linguice	f. | Ant. | Cf.
linguifero	adj. | lat.
linguiforme	adj.
linguista	m.
linguística	f.
linguístico	adj.
língula	f. | lat.
lingulado	adj.
lingumoeno	m. | Cf.
linguneta	f. | Prov. minh.
linguo-palatal	adj. | Gram.
linha	f. | ext. | as. | Náut. | loc. | fam. | pl. | lat.
linhaça	f.
linhaça-vermelha	f.
linhada	f. | Ant. | corr.
linhagem	f.
linhagem	f. | m. | ﬁg.
linhagista	m.
linhajudo	adj. | Cf.
linhal	m.
linhar	m. | Cf. | Prov. trasm.
linharão	m. | Prov. trasm.
linharice	f. | Prov. minh.
linhavão	m. | Cp.
linheira	f. | Cp.
linheiro	m.
linhita	f. | V.
linhite	f. | V.
linho	m. | lat.
linhol	m.
linhol	m. | t. | as.
linhoso	adj.
linhote	m. | as.
linifício	m. | lat.
linígero	adj. | lat.
linimentar	v. t. | Cf. | ﬁg.
linimento	m. | lat.
linina	f. | lat.
linisco	m. | gr.
linneano	adj.
linneia	f. | fam. | n. p.
lino	m. | gr.
linoleato	m. | lat.
linoleico	adj. | lat.
linólico	adj.
linótipa	f.
linotipar	v. t.
linotipia	f.
linótipo	m. | ingl.
linótypa	f.
linotypar	v. t.
linotypia	f.
linotypista	m.
linótypo	m. | ingl.
lintel	m. | lat. | hyp.
linterna	f. | pop. | Cf. | Cp. | Gall.
lio	m.
liocarpo	adj. | Bot. | gr.
liocéfalo	adj. | gr.
liocéphalo	adj. | gr.
liócomo	adj. | gr.
liodermo	adj. | Zool. | gr.
liofilo	adj. | Bot. | gr.
liomioma	m. | gr.
liomyoma	m. | gr.
lionês	adj. | m. | n. p. | fr.
liophyllo	adj. | Bot. | gr.
liópode	adj. | Zool. | gr.
lioque	m. | ms. | séc.
liospermo	adj. | Bot. | as. | gr.
lióstomo	m. | gr.
liótricho	adj. | gr.
liótrico	adj. | gr.
liotula	f. | gr.
lioz	adj.
lipa	f.
lipanina	f. | Pharm.
lipária	f. | gr.
liparite	f. | Miner.
líparo	m. | gr.
liparocele	m. | gr.
liparolado	adj. | Pharm.
liparóleo	m. | gr.
lípase	f. | as. | gr.
lipate	m.
lipemania	f. | Med. | gr.
lipes	adj.
lipiria	f. | gr.
lipitude	f. | Med. | lat.
lipograma	m. | gr.
lipogramático	adj.
lipogramatista	m.
lipogramma	m. | gr.
lipogrammático	adj.
lipogrammatista	m.
lipoide	adj. | gr.
lipolítico	adj.
lipólyse	f. | Physiol. | gr.
lipolýtico	adj.
lipoma	m. | gr.
lipomatoso	adj.
lipopsiquia	f. | gr.
lipopsychia	f. | gr.
liposo	adj. | lat.
lipote	m.
lipothymia	f. | Med. | gr.
lipotimia	f. | Med. | gr.
lipparite	f. | Miner.
lippitude	f. | Med. | lat.
lipposo	adj. | lat.
lipuria	f. | Med. | gr.
lipyria	f. | gr.
liquação	f. | lat.
liquefacção	f. | lat.
liquefacto	adj.
liquefazer	v. t. | lat.
liquefeito	adj. | lat.
líquen	m. | pl. | lat.
liquenáceas	f. pl.
liquêneas	f. pl. | V.
liquênico	adj.
liquenina	f. | Cf.
liquenografia	f.
liquenográfico	adj.
liques	m.
liquescer	v. i. | lat.
liquidação	f.
liquidador	m. e adj.
liquidâmbar	m.
liquidamente	adv. | ﬁg.
liquidando	adj.
liquidante	m. | Bras. | Cf.
liquidar	v. t. | ﬁg. | v. i.
liquidatário	m. e adj.
liquidável	adj.
liquidez	f.
liquidificação	f.
liquidificador	adj.
liquidificante	adj.
liquidificar	v. t. | lat.
liquidificável	adj.
líquido	adj. | Gram. | m. | n. | ﬁg. | lat.
liquómetro	m. | lat. | gr.
liquor	m. | V.
lira	f. | ﬁg. | Gír. | gr.
lira	f.
lirado	adj. | Bot.
liral	adj.
lirão	m.
liré	m. | Gír.
líria	f. | Prov. minh.
líria	f. | Prov. trasm. | qual. | as.
lírias	f.
lírica	f.
lírico	adj. | m.
liriforme	adj.
lirino	adj. | Ant.
lírio	m. | Adj. | Cf. | lat.
lírio-cárdeno	m.
lírio-convalle	m. | Cf. | Med.
lírio-de-água	m.
lírio-dos-tintureiros	m.
lírio-férreo	m.
liriodendrina	f.
liriodendro	m. | gr.
lirioide	adj. | gr.
lirismo	m.
lirista	m. | deprec.
lirístria	f. | lat.
liró	adj. | fam.
lirodo	m. | Cf. | lat.
lis	m. | Cp. | fr.
lisamente	adv.
lisbôa	f. | Prov. alent.
lisboano	m. e adj. | t.
lisboês	m. e adj. | Ant. | Cf. | Chron. | comp.
lisboêta	m. | f. | Adj.
lisboetismo	m.
lisbonense	adj. | m.
lisbonês	m. e adj. | V.
lisbonina	f. | Ant. | Cp.
lisbonino	adj. | V.
lise	f. | Med. | lat.
liseirão	adj. | pop. | Ant.
lisidina	f.
lisimáquia	f. | n. p.
lísio	adj. | gr.
lisma	f. | fr.
lismar	v. t. | Prov. minh.
lismo	m. | Prov. minh.
liso	adj. | Bras. | n. | gr. | seg.
lisofórmio	m.
lisol	m.
lisolagem	f.
lisonja	f. | ﬁg.
lisonja	f. | Heráld. | num. | Cp.
lisonjado	m. | Heráld. | Cf.
lisonjar	v. t. | der.
lisonjaria	f.
lisonjeador	adj. | m.
lisonjear	v. | t.
lisonjeiramente	adv.
lisonjeiro	m. e adj.
lisonjeria	f. | V. | Cf.
lissadeira	f. | Gal. | Cf. | fr.
lissofobia	f.
lissótricho	adj. | gr.
lissótrico	adj. | gr.
listã	f.
listan	f.
listan-vermelha	f.
listão	m. | Adj.
listário	m. | Bras. | Ant.
listel	m. | as. | it.
listelão	m.
listelo	m. | V.
líster	m.
listerina	f. | Bras.
listra	f. | num. | alter.
listrana	f. | Prov. trasm.
listrão	m. | V.
listrar	v. t.
lisura	f. | ﬁg.
litação	f. | lat.
litagogo	adj. | Med. | gr.
litania	f. | lat.
litantraz	m. | gr.
litão	m. | Ant. | Cf.
litar	v. t. | v. i. | Cf. | lat.
litargírio	m. | gr.
litargo	m.
lite	f. | Ant. | Cf.
liteira	f. | lat.
liteira	f. | Cf. | rev. | Cp.
liteireiro	m.
liteiro	m. | Prov. trasm. | lat.
literal	adj. | lat.
literalmente	adv.
literareiro	adj. | deprec. | Cf.
literariamente	adv. | as.
literário	adj. | lat.
literata	f. | Cp.
literataço	m. | deprec.
literatagem	f. | deprec. | Cf.
literatejar	v. | Cf. | al. | p.
literatelho	m.
literatice	f. | deprec.
literatiço	m. | deprec. | Cf. | Adj.
literatiqueiro	m. | deprec. | Cf.
literatismo	m. | neol. | Cf.
literato	adj. | m. | lat.
literatura	f. | lat.
lithagogo	adj. | Med. | gr.
lithanthraz	m. | gr.
lithargo	m.
lithargýrio	m. | gr.
líthia	f.
lithíase	f. | gr.
lithíasis	f. | gr.
líthico	adj. | gr.
lithina	f.
lithinado	adj. | as.
lithínico	adj.
lithinífero	adj. | lat.
líthio	m. | gr.
lithizonte	m. | gr.
litho	pref. | gr.
lithocálamo	m. | gr.
lithocarpo	m. | gr.
lithochromia	f. | gr.
lithochrómico	adj.
lithochromista	m.
lithoclase	f. | gr.
lithoclastia	f.
lithoclasto	m. | gr.
lithocolla	f.
lithodendro	m. | gr.
lithodiályse	f.
lithodonte	m. | gr.
lithoféllico	adj. | gr. | lat.
lithofellínico	adj.
lithogenesia	f. | gr.
lithogenésico	adj.
lithoglyphia	f.
lithoglýphico	adj.
lithoglypho	m. | gr.
lithographar	v. t.
lithographia	f.
lithográphico	adj.
lithógrapho	m. | gr.
lithoide	adj. | gr.
litholábio	m. | gr.
lithólatra	m. | gr.
litholatria	f.
lithologia	f. | gr.
lithologista	m.
lithólogo	m. | gr.
litholysia	f. | gr.
lithomancia	f. | gr.
lithómetro	m. | gr.
lithóphago	adj. | as. | gr.
lithophania	f. | gr.
lithóphilo	adj. | m. | pl. | gr.
lithophyllo	m. | gr.
lithóphyto	m. | gr.
lithória	f.
lithorina	f.
lithoscópio	m. | Med. | gr.
lithospermo	adj. | m.
lithosphera	f. | gr.
lithostroto	m. | gr.
lithotomia	f. | Cp.
lithotomista	m.
lithótomo	m. | gr.
lithotrícia	f. | t. | hybr. | gr. | lat.
lithotripsia	f. | gr.
lithotríptico	adj. | gr.
lithotritor	m. | gr. | lat.
lithotypographia	f.
lithóxylo	m. | gr.
lithuânico	m. | Cf.
lithuânio	m.
lithuano	m.
lithuria	f. | Med. | gr.
lítia	f.
litícine	m. | lat.
lítico	adj. | gr.
litigação	f. | lat.
litigante	adj. | m. | lat.
litigar	v. i. | v. t. | Cf. | lat.
litigável	adj. | Cf.
litigiar	v. | t.
litígio	m. | lat.
litigiosamente	adv.
litigioso	adj. | lat.
litina	f.
litinado	adj. | as.
litínico	adj.
litinífero	adj. | lat.
lítio	m. | gr.
litisconsorte	m. | f. | lat.
litispendência	f. | lat.
litizonte	m. | gr.
lito	pref. | gr.
litocálamo	m. | gr.
litocarpo	m. | gr.
litoclase	f. | gr.
litoclastia	f.
litoclasto	m. | gr.
litocola	f.
litocromia	f. | gr.
litocrómico	adj.
litocromista	m.
litodendro	m. | gr.
litodiálise	f.
litodonte	m. | gr.
litófago	adj. | as. | gr.
litofania	f. | gr.
litofélico	adj. | gr. | lat.
litofelínico	adj.
litofilo	m. | gr.
litófito	m. | gr.
